ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000168878,110.50297617553525,5.808790853659572,0.6604639057448597,8.795016356130041,1.430271451821158e-18,3.591411615522928e-14
ENSG00000179104,2409.35331614527,3.5038460512138228,0.4261869700112372,8.221382392618521,2.011707191958906e-16,2.5256983795044063e-12
ENSG00000122778,295.6177317802466,1.2173443611563373,0.15519390477578388,7.84402172827015,4.3634155488581895e-15,3.652178814394305e-11
ENSG00000116062,315.53181811034375,0.6041565112315314,0.08265326349740622,7.309530025399309,2.680783490421999e-13,1.6828618361124098e-09
ENSG00000180875,39.12244057410138,-3.18768695993422,0.4729689151390354,-6.739738824056033,1.586715872456186e-11,7.968487111474965e-08
ENSG00000020577,436.6590027566875,-1.145798803603507,0.17216591749474444,-6.655201100638769,2.82912952907274e-11,8.456260931181014e-08
ENSG00000257880,28.39575756600146,-2.975325436631532,0.44774991448991086,-6.645060870689624,3.03091789648065e-11,8.456260931181014e-08
ENSG00000072041,749.9556669149694,3.7675211029297766,0.5645339913401971,6.673683357818234,2.494615574491844e-11,8.456260931181014e-08
ENSG00000156535,185.25745974178741,-1.5862537438881243,0.23707937675837162,-6.690812864354771,2.2193432471923332e-11,8.456260931181014e-08
ENSG00000155561,369.64287468897635,0.44341036695519365,0.06763449828641228,6.555979244164431,5.5277919922642454e-11,1.388028569257552e-07
ENSG00000116147,33.006804987720635,-3.2545785464618473,0.49777297919218755,-6.538278859056493,6.223081354350844e-11,1.4205597527977247e-07
ENSG00000151422,424.0401666261765,-0.537259129550287,0.08349309089469202,-6.434773509917365,1.2365757993941268e-10,2.5875348602322104e-07
ENSG00000260432,21.262622685933042,-2.9405904973397683,0.46734019181631475,-6.292184042444929,3.1303002809120865e-10,6.046295388746346e-07
ENSG00000130176,95.34822401584864,-2.9558284079348875,0.4754846816778692,-6.216453488058735,5.085170227317432e-10,9.120616029138622e-07
ENSG00000144580,341.73519084427517,0.43705712396693647,0.07171026425957208,6.094763817699874,1.0959914464717563e-09,1.7537383887766777e-06
ENSG00000263934,107.96624676174636,-2.588739617566899,0.4249647354318455,-6.091657499383435,1.117475675843363e-09,1.7537383887766777e-06
ENSG00000176208,94.25687221744703,0.907178973393842,0.1494800947952452,6.068894822661688,1.2879345416278508e-09,1.9023550788397257e-06
ENSG00000229847,63.59288453306129,-2.16587311088435,0.36107375125716085,-5.99842304610448,1.9924289993682367e-09,2.77943845411869e-06
ENSG00000125630,186.13317956291976,0.5458855944282565,0.09161236578974474,5.9586453173919,2.5433742654091024e-09,3.2160638883590826e-06
ENSG00000121005,700.5666864037848,2.085941502404377,0.3501382662218709,5.957479383537547,2.5615801579921006e-09,3.2160638883590826e-06
ENSG00000198825,227.8843003357914,-1.0901335447320557,0.18422038891296974,-5.91755098968476,3.267705742595478e-09,3.771022401933925e-06
ENSG00000198673,158.7567717354668,-1.8030475539656068,0.3047884104082828,-5.915735285178048,3.3039622796713e-09,3.771022401933925e-06
ENSG00000115604,25.717272080255793,-2.3350947045018065,0.3954792188703007,-5.9044687889595835,3.5378483848299274e-09,3.862407519264325e-06
ENSG00000187605,467.1852800749321,0.8170628510848941,0.13860477539168775,5.894911259557469,3.748827937588891e-09,3.922211229702378e-06
ENSG00000115947,298.4782527642815,0.6025139770046998,0.10349457766638588,5.821696079063193,5.825340914321304e-09,5.710057879898489e-06
ENSG00000100422,291.2927910841693,0.8486965915691308,0.1458438146469482,5.819215532887804,5.912445435179638e-09,5.710057879898489e-06
ENSG00000150093,907.4213934447238,-0.6824841796932575,0.11810914889183721,-5.77841925114766,7.540571839464225e-09,7.012731810701729e-06
ENSG00000183454,58.2785224375777,-2.69888508721187,0.4682775162079726,-5.763430858408402,8.242102727731783e-09,7.162933885930486e-06
ENSG00000162878,195.54901409869993,-1.6156713719926998,0.28036184073910225,-5.762807690709248,8.272603850736126e-09,7.162933885930486e-06
ENSG00000173848,692.9484661114336,-1.2322007319865367,0.21426628875545567,-5.750791406075364,8.882665554687797e-09,7.4347910692736866e-06
ENSG00000148737,453.1243341271549,-0.7332920247258473,0.12939972747624878,-5.666874567880697,1.4542571879245085e-08,1.1779483222188519e-05
ENSG00000157064,10.508168285014134,-1.9602005233603719,0.34838164605276756,-5.6265895335469835,1.8380740254242346e-08,1.4153457085984039e-05
ENSG00000135862,777.6130532363152,-0.7320775946834965,0.13016975191553348,-5.624022354736745,1.8656149173767823e-08,1.4153457085984039e-05
ENSG00000130414,440.7748545967919,0.3450075938365255,0.06139602334230267,5.61938013335158,1.9164378372101048e-08,1.4153457085984039e-05
ENSG00000040933,434.05233875270045,0.4625139848871512,0.08244018929359895,5.610297463534123,2.0197913353045134e-08,1.4490560122713238e-05
ENSG00000104267,82.05886676086529,-2.754920823608913,0.49160008556098383,-5.603987681298237,2.0947560205070993e-08,1.4610923243037018e-05
ENSG00000168484,25.426771395610537,5.5330241947100065,0.9907336226490753,5.584774825664558,2.340032028723244e-08,1.588059574087585e-05
ENSG00000157766,126.27730915716225,-2.8136487262663854,0.5047113462338872,-5.574768126893899,2.4785977861099614e-08,1.637831326558451e-05
ENSG00000176624,321.1289607748356,0.48922544242817234,0.0881360587513468,5.550797816003958,2.8436881826125157e-08,1.8209193238271353e-05
ENSG00000163006,88.48504393246631,0.6490720885745763,0.11700628936732672,5.547326490603381,2.900707803786755e-08,1.8209193238271353e-05
ENSG00000149575,118.164810054362,-1.283761946769371,0.23205002979425787,-5.5322636584343075,3.161242378383176e-08,1.93467514511198e-05
ENSG00000196584,57.71456923564423,1.1091085220310877,0.200628771232443,5.528162861278281,3.23601577438085e-08,1.93467514511198e-05
ENSG00000102003,55.25592009895048,-1.1942800139457446,0.2162228106786268,-5.523376604889341,3.32545868654761e-08,1.9419132004467556e-05
ENSG00000174899,8.759934950857415,-2.881637605995633,0.5237634065858378,-5.501792545568704,3.7594916492933973e-08,2.1454735298581183e-05
ENSG00000252220,23.357538854348153,3.488844121383121,0.6368780578928719,5.478041012946898,4.300604661075385e-08,2.399737400880065e-05
ENSG00000144021,303.65551072136185,0.33513328275601045,0.0614597529372594,5.452890171851618,4.9557679343401364e-08,2.7052028876365398e-05
ENSG00000155511,31.53670176962905,-2.7691279168945675,0.509388018086096,-5.4361858123379205,5.44331905221786e-08,2.9081221574721375e-05
ENSG00000169116,64.96675493904377,-1.8366155768627814,0.33904051989633754,-5.417097571182144,6.05742883756406e-08,3.1687924606506996e-05
ENSG00000144028,1068.4422947237583,0.4285154793944944,0.07936132496150787,5.399550468724339,6.680808825682211e-08,3.2708489945668386e-05
ENSG00000122852,21.96432663116416,5.097554386445381,0.9434369883270478,5.4031741912988105,6.547182254197183e-08,3.2708489945668386e-05
ENSG00000054392,163.55759358334416,-0.4566889203812891,0.08455184217549994,-5.401288826248909,6.616379592011107e-08,3.2708489945668386e-05
ENSG00000164330,225.61982664895461,-1.3622197804998157,0.2523995822560489,-5.397076208778746,6.773562234865615e-08,3.2708489945668386e-05
ENSG00000143196,15.10564543673864,-2.2583929099426805,0.4190506047556874,-5.389308318166862,7.072937321649225e-08,3.350970870690793e-05
ENSG00000133640,49.99281972820308,1.9753689957440377,0.3670561354501038,5.381653662652266,7.380466212114522e-08,3.365716826620825e-05
ENSG00000173406,47.596359702659875,-1.4837460820196866,0.2756124406697314,-5.383451046020348,7.307112716812769e-08,3.365716826620825e-05
ENSG00000115760,2279.3947608917247,0.3981945104396838,0.07403293312090349,5.378613188125219,7.506178506203354e-08,3.365716826620825e-05
ENSG00000152578,124.87032315854117,-3.314849612930797,0.6192000151787316,-5.353439166137567,8.629805705733291e-08,3.7361107115683263e-05
ENSG00000066405,5.669285504038517,6.428095399077225,1.2004942014281637,5.354540981064352,8.577387986357419e-08,3.7361107115683263e-05
ENSG00000138092,97.37171926183977,0.7189330675692136,0.134443377164083,5.347478490456123,8.91880068002023e-08,3.795781102971322e-05
ENSG00000095627,9.711664488156034,-4.2298789201494404,0.7916471092180789,-5.34313694940079,9.135169208097338e-08,3.823068313588736e-05
ENSG00000093000,353.8452823353334,0.4259173011553818,0.0800496055600347,5.320667081063344,1.033874474812104e-07,4.1986173490775356e-05
ENSG00000145362,191.50705720396974,-1.810331824079982,0.3402769769345879,-5.320171350963851,1.0366956417475397e-07,4.1986173490775356e-05
ENSG00000106804,106.84291972186209,0.7572425442398326,0.14274821335041554,5.304742710726392,1.1283202576606789e-07,4.497162169818991e-05
ENSG00000144645,93.07814682799628,-1.577283529203073,0.2984932871622516,-5.284150756615545,1.2628922264268078e-07,4.954878719621429e-05
ENSG00000140937,1290.4135980137903,-0.7823743088712556,0.14819828411899316,-5.279239996078916,1.2972080688219044e-07,5.01121455509508e-05
ENSG00000134779,269.1919107269381,0.46126730841686137,0.0877700292348473,5.255407938655723,1.4769672112728025e-07,5.619188890160616e-05
ENSG00000168958,370.33215763042386,0.4150914667833624,0.07920338657287028,5.240829776911895,1.5985612797207598e-07,5.988618971566831e-05
ENSG00000145423,401.24397943570614,-2.1090086094179306,0.4026231884968413,-5.238169756917705,1.6217685785206868e-07,5.988618971566831e-05
ENSG00000080345,1211.3138441936196,0.40930189616324597,0.07820596134208216,5.233640622009759,1.6620345306002732e-07,6.048360443967082e-05
ENSG00000255328,5.436172438815766,-2.3334404758000407,0.44654703458915695,-5.22552003496543,1.7366631398337625e-07,6.229658777317968e-05
ENSG00000213363,14.496805508032288,-2.148951443515296,0.4122279214142375,-5.213017682409408,1.8579317877454483e-07,6.535831239908516e-05
ENSG00000162734,324.3999777277128,-0.6309496163045725,0.12107072902141683,-5.211413373028922,1.8740734738088935e-07,6.535831239908516e-05
ENSG00000185129,113.81708707965505,-0.6477874274101265,0.12448825602188646,-5.203602718124978,1.9546163350268578e-07,6.723344681167725e-05
ENSG00000253649,10.795215350240886,-2.6999959586304385,0.5207715658221305,-5.184607101902761,2.1647072074508678e-07,7.345378105282607e-05
ENSG00000091986,380.60586093265385,-1.4327341392829536,0.2765750060750422,-5.18027337182527,2.2156095909612304e-07,7.417860910538198e-05
ENSG00000181104,112.36465294562707,-1.3074551864795878,0.25299270148239583,-5.167956145843857,2.3666782160070033e-07,7.819380263675769e-05
ENSG00000114988,98.02914137842798,0.46100784103573267,0.0895499492306863,5.148052511433005,2.632048174812292e-07,8.583211645394371e-05
ENSG00000003402,1306.5419619323345,0.587982426152676,0.1145475572622121,5.133085682540736,2.850300668299945e-07,9.175775612950208e-05
ENSG00000054965,717.5454718057963,-0.4222267173412298,0.08245209658833876,-5.120873025816369,3.041243798078788e-07,9.666535667058022e-05
ENSG00000123607,340.9669609426911,0.5203871970450399,0.10184216311034604,5.1097421848866285,3.225987224804298e-07,0.00010125567401854491
ENSG00000210194,104.49421857751479,-2.375180763706908,0.4673580404171435,-5.0821437919136345,3.7319872044632564e-07,0.00011569160333836095
ENSG00000250510,106.78950318982149,1.025025080217878,0.20244321590245562,5.063272066927507,4.121210489038496e-07,0.0001261995065606788
ENSG00000125675,25.79930942585492,-2.1644725404155003,0.4296612339929688,-5.037625853048033,4.713416410259719e-07,0.00013972388015981438
ENSG00000164220,13.413696990024949,-2.6049084998110383,0.5171587164851698,-5.036961413925503,4.729800801905306e-07,0.00013972388015981438
ENSG00000108797,335.985048555748,-0.665825120364197,0.13214468272248567,-5.0386069771909225,4.689322948919982e-07,0.00013972388015981438
ENSG00000182752,54.47421560077748,-1.9450414657154103,0.3863752165536006,-5.034074087527768,4.801639564678191e-07,0.0001401967086849644
ENSG00000198883,26.344265368662438,-4.065739256282885,0.8080492630217615,-5.031548746271664,4.865333642512023e-07,0.00014042359513043322
ENSG00000109705,81.9516055251423,-2.211792404645008,0.440244253116205,-5.024011986503303,5.060307679092368e-07,0.00014320609244610597
ENSG00000180263,167.96075879003214,0.7056022589701905,0.1404623836111828,5.023425068190388,5.075803356313592e-07,0.00014320609244610597
ENSG00000198695,1906.627060712348,-2.093371281802703,0.4169383387943144,-5.020817437552589,5.145204422409301e-07,0.0001435512033852195
ENSG00000138061,154.51157814961525,-1.8026515137113297,0.36117698254914754,-4.9910476049398635,6.005269350308766e-07,0.00016570583888599242
ENSG00000180672,239.36579667978515,-1.014829399016123,0.20381546118765265,-4.979158073203146,6.386146905907684e-07,0.00017242596645950745
ENSG00000240184,245.02859975070132,-0.7431391947654705,0.1492096046714195,-4.980505084789732,6.341853610556911e-07,0.00017242596645950745
ENSG00000118965,300.1005261958587,0.4626469357447097,0.09330164161532595,4.95861517262644,7.099744411949208e-07,0.000188034991127932
ENSG00000151917,9.73701021403916,-1.8792795106593552,0.3790226640840161,-4.958224635988482,7.114027939925742e-07,0.000188034991127932
ENSG00000070669,128.14068755941912,0.6488500472851124,0.13114423787725882,4.947606221879054,7.513170599338145e-07,0.00019483085693829496
ENSG00000168395,192.83179001379582,0.6162211863160725,0.12455793249233332,4.947265693848936,7.526321434892318e-07,0.00019483085693829496
ENSG00000272888,648.7921886555483,0.7067078957024008,0.14323933528961488,4.93375576110788,8.066329654390378e-07,0.00020667912002218612
ENSG00000120784,251.5127814917236,0.44125999370924385,0.08952602105357459,4.928846256276518,8.271663256687732e-07,0.00020979945896507972
ENSG00000149557,30.433545099359062,-1.4045099328105242,0.28533294550571053,-4.922354585872436,8.550909858187867e-07,0.00021471334653909736
